Empresa;Data;Prestador;Solicitação;Pedido;Vl_Solicitacao_Total;Dt_Preventrega;Ds_Prioridade;Usuario;Situacao;Ds_Compra
605;2023-09-26;NF 7972;2426;16602.0;300.0;28/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-25;NF 3654;2401;16678.0;1620.0;04/10/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-25;NF 3791;2404;16567.0;2469.6;27/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-25;NF 41;2405;16556.0;30000.0;26/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-25;NF 21;2419;16592.0;3850.0;27/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-25;NF 40;2420;;50281.33;;ALTA;1856;APROVADA;REALIZADA
1;2023-09-25;NF 524.883;2425;16551.0;587.94;26/09/2023;ALTA;1856;APROVADA;REALIZADA
2;2023-09-25;NF 26898;2414;16589.0;165.57;27/09/2023;ALTA;1856;APROVADA;REALIZADA
14;2023-09-25;NF 26746;2411;16587.0;110.38;27/09/2023;ALTA;1856;APROVADA;REALIZADA
18;2023-09-25;NF 1244;2418;16591.0;1400.0;27/09/2023;ALTA;1856;APROVADA;REALIZADA
23;2023-09-25;NF 15;2398;16537.0;250.0;25/09/2023;ALTA;1856;APROVADA;REALIZADA
25;2023-09-25;NF 441;2415;16594.0;840.0;27/09/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-09-25;NF 742;2422;16577.0;46067.0;27/09/2023;ALTA;1856;APROVADA;REALIZADA
402;2023-09-25;NF 3655;2403;16677.0;1080.0;04/10/2023;ALTA;1856;APROVADA;REALIZADA
605;2023-09-25;NF 26897;2413;16590.0;110.38;27/09/2023;ALTA;1856;APROVADA;REALIZADA
607;2023-09-25;NF 26871;2412;16588.0;110.0;27/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-21;SAO 20 CAIXAS DE LEITE COM 12 LITROS CADA UMA;2380;16561.0;89.8;27/09/2023;ALTA;1851;APROVADA;PENDENTE
1;2023-09-21;LINK ENVIADO POR E;2382;16561.0;259.9;27/09/2023;ALTA;1856;APROVADA;PENDENTE
22;2023-09-21;NF 1194;2385;16560.0;319.55;27/09/2023;ALTA;1856;APROVADA;REALIZADA
22;2023-09-21;NF 1208;2387;16593.0;1400.0;27/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-20;NF 2339;2361;16474.0;3000.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-20;NF 2341;2363;16476.0;800.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
2;2023-09-20;NF 2344;2366;16479.0;250.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
5;2023-09-20;NF 2347;2370;16482.0;500.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
8;2023-09-20;NF 53;2376;16503.0;380.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
9;2023-09-20;NF 4;2372;16484.0;385.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
9;2023-09-20;NF 57;2375;16504.0;2080.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
13;2023-09-20;NF 15;2373;16489.0;1435.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
14;2023-09-20;NF 2345;2367;16480.0;270.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
19;2023-09-20;;2359;16452.0;265.0;22/09/2023;ALTA;1853;APROVADA;PENDENTE
22;2023-09-20;NF 2342;2364;16477.0;900.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
23;2023-09-20;NF 2348;2371;16483.0;400.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
25;2023-09-20;NF 2023/26;2360;16501.0;240.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
25;2023-09-20;NF 2;2374;16502.0;600.0;21/09/2023;ALTA;1856;APROVADA;PENDENTE
402;2023-09-20;NF 2340;2362;16475.0;2000.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
605;2023-09-20;NF 2346;2368;16481.0;180.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
607;2023-09-20;NF 2343;2365;16478.0;180.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-19;NF 89;2344;16430.0;225.0;19/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-19;NF 4732;2352;16458.0;994.0;20/09/2023;ALTA;1856;APROVADA;REALIZADA
22;2023-09-19;DESCRICAO DA COR E VOLTAGEM ENVIADO POR E;2355;16614.0;315.0;28/09/2023;ALTA;1856;APROVADA;PENDENTE
25;2023-09-19;NF 437 VENCIMENTO 28/09/2023;2349;;1111.9;;ALTA;1856;APROVADA;REALIZADA
30;2023-09-19;NF 7755;2342;16445.0;649.95;20/09/2023;ALTA;1856;APROVADA;REALIZADA
605;2023-09-19;NF 1236;2346;16495.0;1540.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-18;NF 2;2317;16431.0;3400.0;19/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-18;;2319;16443.0;595.0;20/09/2023;ALTA;1856;APROVADA;PENDENTE
1;2023-09-18;;2321;16581.0;934.24;27/09/2023;ALTA;1856;APROVADA;PENDENTE
1;2023-09-18;LINK DO PRODUTO ENVIADO POR E;2323;16559.0;498.9;27/09/2023;ALTA;1856;APROVADA;PENDENTE
1;2023-09-18;NF 1616242;2330;16410.0;219.6;18/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-18;NF 330;2334;16428.0;3880.0;19/09/2023;ALTA;1856;APROVADA;REALIZADA
10;2023-09-18;NF 1;2324;16473.0;600.0;20/09/2023;ALTA;1856;APROVADA;REALIZADA
18;2023-09-18;;2318;16611.0;332.4;28/09/2023;ALTA;1853;APROVADA;PENDENTE
18;2023-09-18;NF 15220;2331;16471.0;240.0;20/09/2023;ALTA;1856;APROVADA;REALIZADA
19;2023-09-18;NF 830;2320;16487.0;350.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
24;2023-09-18;NF 2023/432;2326;16496.0;500.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
25;2023-09-18;NF 2023/433;2327;16497.0;650.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
25;2023-09-18;NF 2023/220008;2328;16498.0;266.48;21/09/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-09-18;NF 7769;2333;16429.0;115.96;19/09/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-09-18;NF 78;2339;16425.0;3549.2;19/09/2023;ALTA;1856;APROVADA;REALIZADA
605;2023-09-18;LINK DO ITEM ENVIADO POR E;2322;16554.0;498.9;26/09/2023;ALTA;1856;APROVADA;PENDENTE
25;2023-09-17;NF 2023/240;2316;16499.0;1290.0;21/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-14;NF 20A;2281;16406.0;3400.0;18/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-14;NF 21A;2285;16407.0;2800.0;18/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-14;LINK DO MATERIAL ENVIADO POR E;2288;16838.0;223.2;11/10/2023;ALTA;1856;APROVADA;PENDENTE
1;2023-09-13;SEGUIR LINK ENVIADO POR E;2274;16629.0;229.3;02/10/2023;ALTA;1856;APROVADA;PENDENTE
24;2023-09-13;NF 2023/25;2259;;1488.0;;ALTA;1856;APROVADA;REALIZADA
25;2023-09-13;NF 1 PAGAMENTO PARA 01/10/2023;2270;16372.0;600.0;14/09/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-09-13;NF 99440;2263;16379.0;194.5;14/09/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-09-13;NF 7759;2264;16380.0;246.4;14/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-12;NF 2236;2247;16336.0;3033.0;12/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-12;NF 9116;2251;16352.0;1650.0;13/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-12;NF 638;2253;;4527.87;;ALTA;1856;APROVADA;REALIZADA
8;2023-09-12;NF 5;2254;16351.0;1457.39;13/09/2023;ALTA;1856;APROVADA;REALIZADA
13;2023-09-12;NF 18;2241;16337.0;420.0;12/09/2023;ALTA;1856;APROVADA;REALIZADA
24;2023-09-12;NF 17;2242;16338.0;890.0;12/09/2023;ALTA;1856;APROVADA;REALIZADA
801;2023-09-12;NF 10;2244;16339.0;8313.0;12/09/2023;ALTA;1856;APROVADA;REALIZADA
801;2023-09-12;NF 11;2245;16340.0;8550.0;12/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-11;LINK DO PRODUTO ENVIADO POR EMAIL;2223;16584.0;1234.8;27/09/2023;ALTA;1856;APROVADA;PENDENTE
1;2023-09-11;;2230;16363.0;3784.93;13/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-11;NF 189;2233;16315.0;7310.0;11/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-11;LINK ENVIADO POR EMAIL;2235;16491.0;5597.08;25/09/2023;ALTA;1856;APROVADA;PENDENTE
13;2023-09-11;LINK DO PRODUTO ENVIADO POR EMAIL;2227;16507.0;179.9;29/09/2023;ALTA;1856;APROVADA;PENDENTE
28;2023-09-11;NF 190;2234;16335.0;630.0;12/09/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-09-11;NF 1627742;2232;16334.0;38.18;12/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-08;NF 459569;2219;16288.0;3599.0;08/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-08;NF 22.334;2220;16296.0;1880.69;08/09/2023;ALTA;1856;APROVADA;REALIZADA
13;2023-09-08;FAVOR SEGUIR OS LINKS ENVIADOS POR EMAIL;2221;16507.0;3734.05;29/09/2023;ALTA;1856;APROVADA;PENDENTE
25;2023-09-08;NF 2023/220008;2217;16310.0;316.0;11/09/2023;ALTA;1856;APROVADA;REALIZADA
402;2023-09-08;SEGUIR DESCRICAO ENVIADA POR EMAIL;2218;16382.0;5315.86;15/09/2023;ALTA;1856;APROVADA;PENDENTE
19;2023-09-06;NFS 26;2191;16275.0;430.0;08/09/2023;MEDIA;1853;APROVADA;REALIZADA
24;2023-09-06;NF 498;2192;16276.0;860.0;08/09/2023;ALTA;1853;APROVADA;REALIZADA
25;2023-09-06;NF 1;2205;16280.0;700.0;08/09/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-09-06;NF 7670;2198;16274.0;49.2;08/09/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-09-06;NF 793;2202;16279.0;9318.13;08/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-05;NF 3869;2183;16260.0;2400.0;06/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-05;NF 11309;2185;16290.0;500.0;08/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-05;NF4726;2188;16261.0;362.0;06/09/2023;ALTA;1856;APROVADA;REALIZADA
9;2023-09-05;NF 65035;2181;;316.0;;ALTA;1856;NAO LIBERADA;REALIZADA
9;2023-09-05;NF 65035;2187;16254.0;316.0;05/09/2023;ALTA;1856;APROVADA;REALIZADA
13;2023-09-05;NF 422;2182;16263.0;5470.0;06/09/2023;ALTA;1856;APROVADA;REALIZADA
13;2023-09-05;NF 25591;2190;16262.0;262.53;06/09/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-09-05;NF 7657;2178;16246.0;31.19;05/09/2023;ALTA;1853;APROVADA;REALIZADA
30;2023-09-05;NF 46718;2180;16250.0;1630.44;05/09/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-09-05;NF 7699;2184;16255.0;619.96;05/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-04;NF 290;2153;16242.0;250.0;04/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-04;NF 608;2156;16317.0;61474.5;11/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-04;NF 609;2157;16316.0;124325.39;11/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-04;NF 5795;2159;16232.0;356.39;04/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-04;;2168;16815.0;4243.38;10/10/2023;ALTA;1856;APROVADA;PENDENTE
1;2023-09-04;;2174;16303.0;7709.8;29/09/2023;ALTA;1853;APROVADA;PENDENTE
2;2023-09-04;URGENCIA;2155;;2632.0;;ALTA;1853;APROVADA;PENDENTE
8;2023-09-04;NF 1;2166;16247.0;385.0;05/09/2023;ALTA;1856;APROVADA;REALIZADA
18;2023-09-04;NF 1021;2152;16240.0;817.86;04/09/2023;ALTA;1856;APROVADA;REALIZADA
18;2023-09-04;NF 119;2160;16244.0;750.0;05/09/2023;ALTA;1856;APROVADA;REALIZADA
18;2023-09-04;NF 120;2161;16245.0;750.0;05/09/2023;ALTA;1856;APROVADA;REALIZADA
29;2023-09-04;NF 291;2154;16241.0;250.0;04/09/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-09-01;;2148;16542.0;468.67;26/09/2023;ALTA;1853;APROVADA;PENDENTE
1;2023-08-31;NF 01.226;2142;16189.0;9877.32;31/08/2023;ALTA;1856;APROVADA;REALIZADA
25;2023-08-31;NF 2023/22;2145;16206.0;273.2;31/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-30;NF 7952;2129;16171.0;996.16;30/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-30;;2131;16199.0;3219.0;31/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-30;NF 3745;2132;16194.0;7376.0;31/08/2023;ALTA;1856;APROVADA;REALIZADA
23;2023-08-30;NF 15;2127;16173.0;2360.0;30/08/2023;ALTA;1856;APROVADA;REALIZADA
23;2023-08-30;NF 16;2128;16174.0;1600.0;30/08/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-08-30;NF 7.682;2135;16185.0;131.88;31/08/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-08-30;NF 046.645;2136;16186.0;1097.6;31/08/2023;ALTA;1856;APROVADA;REALIZADA
402;2023-08-30;NF 980;2141;16184.0;814.33;31/08/2023;ALTA;1853;APROVADA;REALIZADA
605;2023-08-30;NF 14;2126;16172.0;3630.0;30/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-29;;2109;16160.0;1200.0;01/09/2023;ALTA;1853;APROVADA;PENDENTE
1;2023-08-29;NF 150286;2111;16155.0;3200.0;29/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-29;LINK ENVIADO POR E;2112;16346.0;1789.0;12/09/2023;ALTA;1856;APROVADA;PENDENTE
1;2023-08-29;NF 47617;2116;16187.0;196.0;31/08/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-08-29;VALOR DA NOTA R$ 6.140,03;2110;16154.0;5824.0;29/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-28;;2097;16170.0;7519.6;30/08/2023;ALTA;1856;APROVADA;PENDENTE
1;2023-08-28;SEGUIR A DESCRICAO DA LISTA DOS PRODUTOS ENVIADOS POR E;2098;16294.0;1169.91;12/09/2023;ALTA;1856;APROVADA;PENDENTE
1;2023-08-28;;2102;16202.0;15479.88;01/09/2023;ALTA;1851;APROVADA;PENDENTE
1;2023-08-28;;2104;16323.0;18798.39;15/09/2023;ALTA;1851;APROVADA;PENDENTE
1;2023-08-28;;2105;16466.0;3899.31;20/09/2023;ALTA;1851;APROVADA;PENDENTE
10;2023-08-28;NF 1418;2096;16146.0;700.0;29/08/2023;ALTA;1856;APROVADA;REALIZADA
19;2023-08-28;NF 2023/3767;2095;16152.0;310.85;29/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-24;NF 120;2058;16126.0;3315.8;24/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-24;;2059;16213.0;2753.5;15/09/2023;ALTA;1856;APROVADA;PENDENTE
1;2023-08-24;TODOS OS ITENS SERAO COMPRA, EXCETO: ILLY X2.2;2060;;25672.0;;ALTA;1856;NAO LIBERADA;PENDENTE
9;2023-08-24;NF 29;2078;16137.0;360.0;28/08/2023;ALTA;1856;APROVADA;REALIZADA
22;2023-08-24;NF 7938;2057;16122.0;300.0;24/08/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-08-24;NF 1.610;2074;16124.0;7303.91;24/08/2023;ALTA;1856;APROVADA;REALIZADA
601;2023-08-24;COMPRA;2075;;1398.0;;ALTA;1856;APROVADA;PENDENTE
601;2023-08-24;IGUATEMI SP;2077;;699.0;;ALTA;1856;NAO LIBERADA;PENDENTE
801;2023-08-24;COMPRA;2080;;699.0;;ALTA;1856;APROVADA;PENDENTE
831;2023-08-24;COMPRA;2081;;699.0;;ALTA;1856;APROVADA;PENDENTE
1;2023-08-23;NF 2317;2046;16100.0;900.0;23/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-23;NF 2316;2047;16101.0;2529.55;23/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-23;NF 23;2048;16102.0;750.0;23/08/2023;ALTA;1856;APROVADA;REALIZADA
25;2023-08-23;NF 2023/26;2050;16104.0;3329.0;23/08/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-08-23;NF 22;2049;16103.0;756.0;23/08/2023;ALTA;1856;APROVADA;REALIZADA
607;2023-08-23;NF 8965;2045;16097.0;105.49;23/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-22;NF 9016;2017;16090.0;1750.0;23/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-22;NF 309;2021;16082.0;390.0;23/08/2023;ALTA;1856;APROVADA;REALIZADA
2;2023-08-22;NF 8923;2026;16083.0;158.78;23/08/2023;ALTA;1856;APROVADA;REALIZADA
11;2023-08-22;SEGUIR O MODELO DO LINK ENVIADO POR E;2018;16251.0;225.75;05/09/2023;ALTA;1856;APROVADA;PENDENTE
13;2023-08-22;NF 1971;2023;16157.0;210.0;29/08/2023;ALTA;1856;APROVADA;REALIZADA
13;2023-08-22;PAGAMENTO 25/08;2025;16091.0;985.0;23/08/2023;ALTA;1853;APROVADA;REALIZADA
14;2023-08-22;NF 8821;2024;16088.0;105.85;23/08/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-08-22;A NF FOI PAGA ANTECIPADAMENTE;2027;16084.0;2229.28;23/08/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-08-22;NF 29.974;2031;16086.0;2433.9;23/08/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-08-22;NF 999;2032;16087.0;400.0;23/08/2023;ALTA;1856;APROVADA;REALIZADA
605;2023-08-22;NF 8922;2028;16085.0;105.85;23/08/2023;ALTA;1856;APROVADA;REALIZADA
801;2023-08-22;NF 80;2019;16098.0;8550.0;23/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-21;SEGUIR O EXEMPLO DO LINK ENVIADO POR E;1998;16123.0;111.59;25/08/2023;ALTA;1856;APROVADA;PENDENTE
1;2023-08-21;SEGUIR O MODELO DO LINK ENVIADO POR E;2006;16099.0;198.0;23/08/2023;ALTA;1856;APROVADA;PENDENTE
8;2023-08-21;SEGUIR O MODELO ENVIADO POR E;2009;;656.4;;ALTA;1856;APROVADA;PENDENTE
11;2023-08-21;VENCIMENTO 25/08;1994;16037.0;750.0;21/08/2023;ALTA;1853;APROVADA;REALIZADA
13;2023-08-21;NF 25440;1999;16047.0;262.53;21/08/2023;ALTA;1856;APROVADA;REALIZADA
13;2023-08-21;NF 996;2000;16048.0;1045.63;21/08/2023;ALTA;1856;APROVADA;REALIZADA
13;2023-08-21;NF 997;2003;16049.0;1110.63;21/08/2023;ALTA;1856;APROVADA;REALIZADA
24;2023-08-21;NF 485;2004;16050.0;1095.01;21/08/2023;ALTA;1856;APROVADA;REALIZADA
25;2023-08-21;NF 2023/375;1996;16045.0;650.0;21/08/2023;ALTA;1856;APROVADA;REALIZADA
25;2023-08-21;NF 2023/217;2007;16065.0;1290.0;22/08/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-08-21;COMPRA JA EFETUADA;2008;16055.0;42167.0;21/08/2023;ALTA;1856;APROVADA;REALIZADA
24;2023-08-20;NF 2023/376;1995;16039.0;500.0;21/08/2023;ALTA;1856;APROVADA;REALIZADA
24;2023-08-20;NF 2023/24;1997;16044.0;1890.0;21/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-17;NF 2293;1971;16019.0;3000.0;17/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-17;NF 2295;1974;16021.0;800.0;17/08/2023;ALTA;1856;APROVADA;REALIZADA
2;2023-08-17;OBS:  SEGUIR O MODELO QUE FOI ENVIADO POR EMAIL;1970;16046.0;2231.57;21/08/2023;ALTA;1856;APROVADA;REALIZADA
5;2023-08-17;NF 2301;1979;16017.0;500.0;17/08/2023;ALTA;1856;APROVADA;REALIZADA
22;2023-08-17;NF 2296;1976;16022.0;900.0;17/08/2023;ALTA;1856;APROVADA;REALIZADA
23;2023-08-17;NF 2302;1980;16018.0;400.0;17/08/2023;ALTA;1856;APROVADA;REALIZADA
25;2023-08-17;NF 2023/25;1984;16033.0;2750.0;21/08/2023;ALTA;1856;APROVADA;REALIZADA
402;2023-08-17;NF 2294;1973;16020.0;2000.0;17/08/2023;ALTA;1856;APROVADA;REALIZADA
605;2023-08-17;NF 2300;1978;16016.0;180.0;17/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-16;NF 3;1960;15993.0;15000.0;16/08/2023;ALTA;1853;APROVADA;REALIZADA
1;2023-08-16;NFS 12;1962;15994.0;15000.0;16/08/2023;ALTA;1853;APROVADA;REALIZADA
2;2023-08-16;NF 2298;1964;16014.0;250.0;17/08/2023;ALTA;1856;APROVADA;REALIZADA
13;2023-08-16;NF 11086;1957;15982.0;460.0;16/08/2023;ALTA;1856;APROVADA;REALIZADA
14;2023-08-16;NF 2299;1965;16015.0;270.0;17/08/2023;ALTA;1856;APROVADA;REALIZADA
607;2023-08-16;NF 2297;1963;16013.0;180.0;17/08/2023;ALTA;1856;APROVADA;REALIZADA
1;2023-08-15;NF 369609 O MATERIAL FOI COMPRADO;1939;15965.0;6849.6;15/08/2023;ALTA;1853;APROVADA;REALIZADA
30;2023-08-15;NF 31423;1951;15981.0;27609.87;16/08/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-08-15;NF 31422;1952;15980.0;5953.52;16/08/2023;ALTA;1856;APROVADA;REALIZADA
30;2023-08-15;;1954;15976.0;127.4;16/08/2023;ALTA;1852;APROVADA;REALIZADA
1;2023-08-14;NF 396013 O MATERIAL JA FOI COMPRADO E ENTREGUE;1915;15947.0;729.0;14/08/2023;NORMAL;1853;APROVADA;
1;2023-08-14;SEGUIR ESPECIFICACOES ENVIADAS POR EMAIL;1920;16269.0;2050.19;06/09/2023;ALTA;1853;APROVADA;
1;2023-08-14;NF 19/A;1921;15942.0;6400.0;14/08/2023;ALTA;1856;APROVADA;
1;2023-08-14;TOTAL DO PEDIDO R$ 1.763,09;1924;15967.0;1595.52;15/08/2023;ALTA;1856;APROVADA;
18;2023-08-14;NF 363;1927;15955.0;2120.0;15/08/2023;ALTA;1856;APROVADA;
18;2023-08-14;NF 1018;1928;15956.0;1980.0;15/08/2023;ALTA;1856;APROVADA;
22;2023-08-14;01 STEAMER ATENCAO  EQUIPAMENTO 110V;1923;16548.0;387.9;26/09/2023;ALTA;1856;APROVADA;
23;2023-08-14;NF 18;1922;15943.0;400.0;14/08/2023;ALTA;1856;APROVADA;
1;2023-08-11;NF 19170 VENCIMENTO 28/08;1909;16140.0;1200.0;28/08/2023;ALTA;1853;APROVADA;
8;2023-08-11;NF 35 VENCIMENTO 16/08;1906;15925.0;1964.26;14/08/2023;ALTA;1853;APROVADA;
18;2023-08-11;NF 236 PROGRAMAR PAGAMENTO PARA O DIA 17/08;1903;15924.0;250.0;14/08/2023;MEDIA;1853;APROVADA;
24;2023-08-10;NF 2023/21 PROGRAMAR PAGAMENTO 16/08/2023;1897;15912.0;350.0;10/08/2023;MEDIA;1853;APROVADA;
25;2023-08-10;NFS 2023/23 PROGRAMAR PAGAMENTO 16/08;1891;15970.0;20166.13;15/08/2023;ALTA;1853;APROVADA;
1;2023-08-09;NF 47304;1874;15891.0;282.0;09/08/2023;ALTA;1856;APROVADA;
1;2023-08-09;NF 183;1881;16002.0;10270.0;17/08/2023;ALTA;1856;APROVADA;
1;2023-08-09;NF 445256;1882;15907.0;1032.38;10/08/2023;ALTA;1856;APROVADA;
1;2023-08-09;NF 444369;1883;15908.0;34.5;10/08/2023;ALTA;1856;APROVADA;
1;2023-08-09;NF 75 VENCIMENTO 14/08;1885;15909.0;7717.2;10/08/2023;ALTA;1853;APROVADA;
8;2023-08-09;NF 471;1879;15895.0;380.0;09/08/2023;ALTA;1856;APROVADA;
9;2023-08-09;NF 473;1876;15893.0;200.0;09/08/2023;ALTA;1856;APROVADA;
9;2023-08-09;NF 472;1877;15894.0;530.0;09/08/2023;ALTA;1856;APROVADA;
10;2023-08-09;NF 139;1867;15902.0;600.0;10/08/2023;ALTA;1856;APROVADA;
10;2023-08-09;NF 140;1868;15903.0;600.0;10/08/2023;ALTA;1856;APROVADA;
10;2023-08-09;NF 141;1869;15904.0;600.0;10/08/2023;ALTA;1856;APROVADA;
10;2023-08-09;NF 142;1870;15905.0;600.0;10/08/2023;ALTA;1856;APROVADA;
10;2023-08-09;NF 143;1871;15906.0;600.0;10/08/2023;ALTA;1856;APROVADA;
24;2023-08-09;NF 2323/36;1873;15887.0;170.0;09/08/2023;ALTA;1856;APROVADA;
25;2023-08-09;NF 2023/37;1872;15885.0;120.0;09/08/2023;ALTA;1856;APROVADA;
28;2023-08-09;NF 184;1884;15930.0;900.0;14/08/2023;ALTA;1856;APROVADA;
30;2023-08-09;NF 12/ VALOR A SER PAGO R$ 1447,18 / PROGRAMAR PAGAMENTO PARA O DIA 15/08.;1865;15910.0;2894.36;10/08/2023;ALTA;1853;APROVADA;
1;2023-08-08;NF 086;1855;15875.0;800.0;09/08/2023;ALTA;1856;APROVADA;
1;2023-08-08;NF 375274 VENCIMENTO 24/08/2023;1856;15900.0;2947.01;10/08/2023;ALTA;1856;APROVADA;
1;2023-08-08;NF 099 VENCIMENTO 18/08/2023;1858;15872.0;2425.49;09/08/2023;ALTA;1856;APROVADA;
1;2023-08-08;06 CADEIRAS COM RODIZIO MODELO PADRAO QUE UTILIZAMOS NO ADM DA NOSSA FABRICA;1863;15918.0;2310.0;18/08/2023;ALTA;1856;APROVADA;
18;2023-08-08;NF 1011 VENCIMENTO 16/08/2023;1861;15842.0;360.0;08/08/2023;ALTA;1856;APROVADA;
18;2023-08-08;NF 1010 VENCIMENTO 25/08/2023;1862;15843.0;410.4;08/08/2023;ALTA;1856;APROVADA;
30;2023-08-08;NF 02769 VENCIMENTO 10/08/2023;1864;15849.0;2180.0;08/08/2023;ALTA;1856;APROVADA;
1;2023-08-07;NF 980;1834;15868.0;2175.0;09/08/2023;MEDIA;1856;APROVADA;
1;2023-08-07;;1847;15848.0;67306.84;08/08/2023;ALTA;1856;APROVADA;
9;2023-08-07;NF 000.036.597;1851;15835.0;7.0;08/08/2023;ALTA;1856;APROVADA;
19;2023-08-07;SEGUIR O MODELO DO LINK ENVIADO NO EMAIL;1849;15938.0;1416.68;14/08/2023;ALTA;1856;APROVADA;
25;2023-08-07;NF 2023/197605;1835;15869.0;266.48;09/08/2023;ALTA;1856;APROVADA;
30;2023-08-07;NF 4266;1833;15824.0;2361.95;07/08/2023;ALTA;1856;APROVADA;
22;2023-08-05;NF 7932;1832;15827.0;707.0;07/08/2023;MEDIA;1856;APROVADA;
