Empresa;Data;Situacao;Usuario;Solicitação;Nr_nf;Sku;Dt_Preventrega;Pedido;Ds_Prioridade;Ds_Compra;Vl_Solicitacao_Total;Cod_Ccusto;Obs_lin1;Obs_lin2;Obs_lin3;Obs_lin4
25;14/08/2024;APROVADA;1857;6552;;623;16/08/2024;22064;NORMAL;REALIZADA;9527.78;FACILITIES;NF 23 - DEPOSITO PARA 28/08;;;
25;16/08/2024;APROVADA;1857;6562;;623;16/08/2024;22089;NORMAL;REALIZADA;9422.22;FACILITIES;NF 24 - DEPOSITO PARA 28/08;;;
402;15/08/2024;APROVADA;1857;6565;;525457;19/08/2024;22132;NORMAL;REALIZADA;2450.0;FACILITIES;NF 1110 - BOLETO PARA 10/09;;;
1;15/08/2024;APROVADA;1857;6578;177935.0;5008904;23/08/2024;22240;NORMAL;PENDENTE;186.2;FACILITIES;SEGUIR COMPRA CONFORME O LINK DO EMAIL;;;
1;15/08/2024;APROVADA;1857;6579;;525457;19/08/2024;22133;NORMAL;REALIZADA;3000.0;FACILITIES;NF 2833 - DEPOSITO PARA 02/09;;;
402;15/08/2024;APROVADA;1857;6580;;525457;19/08/2024;22141;NORMAL;REALIZADA;2000.0;FACILITIES;NF 2834 - DEPOSITO PARA 02/09;;;
1;15/08/2024;APROVADA;1857;6581;;525457;19/08/2024;22134;NORMAL;REALIZADA;800.0;FACILITIES;NF 2835 - DEPOSITO PARA 02/09;;;
841;15/08/2024;APROVADA;1857;6582;;525457;19/08/2024;22145;NORMAL;REALIZADA;900.0;FACILITIES;NF 2836 - DEPOSITO PARA 02/09;;;
607;15/08/2024;APROVADA;1857;6583;;525457;19/08/2024;22144;NORMAL;REALIZADA;180.0;FACILITIES;NF 2837 - DEPOSITO PARA 02/09;;;
2;15/08/2024;APROVADA;1857;6592;;525457;19/08/2024;22137;NORMAL;REALIZADA;250.0;FACILITIES;NF 2838 - DEPOSITO PARA 02/09;;;
605;15/08/2024;APROVADA;1857;6593;;525457;19/08/2024;22143;NORMAL;REALIZADA;180.0;FACILITIES;NF 2839 - DEPOSITO PARA 02/09;;;
14;15/08/2024;APROVADA;1857;6595;;525457;19/08/2024;22136;NORMAL;REALIZADA;270.0;FACILITIES;NF 2841 - DEPOSITO PARA 02/09;;;
5;15/08/2024;APROVADA;1857;6596;;525457;19/08/2024;22142;NORMAL;REALIZADA;500.0;FACILITIES;NF 2843 - DEPOSITO PARA 02/09;;;
23;15/08/2024;APROVADA;1857;6597;;525457;19/08/2024;22138;NORMAL;REALIZADA;400.0;FACILITIES;NF 2844 - DEPOSITO PARA 02/09;;;
30;16/08/2024;APROVADA;1857;6608;;525457;19/08/2024;22140;NORMAL;REALIZADA;1100.0;FACILITIES;NF 2840 - DEPOSITO PARA 02/09;;;
1;16/08/2024;APROVADA;1857;6609;;89677;16/08/2024;22092;NORMAL;REALIZADA;200.0;FACILITIES;NF 3567 - BOLETO PARA 30/08;;;
1;16/08/2024;APROVADA;1857;6611;;89677;16/08/2024;22093;NORMAL;REALIZADA;200.0;FACILITIES;NF 3555 - DEPOSITO PARA 05/09;;;
23;16/08/2024;APROVADA;1856;6615;;534711;19/08/2024;22118;NORMAL;REALIZADA;3620.0;FACILITIES;NF 59 - PAGAMNETO PARA 26/08/2024;;;
13;16/08/2024;APROVADA;1857;6624;;525457;19/08/2024;22116;NORMAL;REALIZADA;262.53;FACILITIES;NF 27436 - DEPOSITO PARA 02/09;;;
25;16/08/2024;APROVADA;1857;6626;;4126;19/08/2024;22130;NORMAL;REALIZADA;650.0;FACILITIES;NF 457 - DEPOSITO PARA 01/09;;;
24;16/08/2024;APROVADA;1857;6627;;4126;19/08/2024;22131;NORMAL;REALIZADA;500.0;FACILITIES;NF 458 - DEPOSITO PARA 01/09;;;
821;16/08/2024;APROVADA;1857;6629;36510.0;5000476;19/08/2024;22113;NORMAL;REALIZADA;5363.46;403070000;NF 36510 - BOLETO PARA 21/08;;;
13;19/08/2024;APROVADA;1857;6640;;534711;19/08/2024;22111;NORMAL;REALIZADA;1385.0;FACILITIES;NF 21 - PAGAMENTO VIA PIX PARA 26/08;;;
1;19/08/2024;APROVADA;1857;6642;;5785;19/08/2024;22125;NORMAL;REALIZADA;900.0;FACILITIES;NF 12687 - DEPOSITO PARA 23/08;;;
605;19/08/2024;APROVADA;1857;6643;1385.0;596811;19/08/2024;22126;NORMAL;REALIZADA;3200.0;FACILITIES;NF 1385 - PAGAMENTO PARA 30/08;;;
13;19/08/2024;APROVADA;1857;6653;;4126;20/08/2024;22151;NORMAL;REALIZADA;210.0;FACILITIES;NF 336 - DEPOSITO PARA 05/09;;;
14;19/08/2024;APROVADA;1857;6654;1384.0;5004238;20/08/2024;22152;NORMAL;REQUISICAO DE MATERIAL;1420.0;FACILITIES;NF 1384 - PAGAMENTO PARA 30/08;;;
10;19/08/2024;APROVADA;1856;6658;13799569.0;5012382;22/08/2024;22191;NORMAL;PENDENTE;308.51;FACILITIES;;;;
1;20/08/2024;APROVADA;1856;6672;;705;06/09/2024;22477;NORMAL;REALIZADA;140.0;FACILITIES;;;;
24;21/08/2024;APROVADA;1857;6684;;623;23/08/2024;22216;NORMAL;REALIZADA;453.08;FACILITIES;NF 54 - DEPOSITO PARA 03/09;;;
9;21/08/2024;APROVADA;1857;6685;;89677;26/08/2024;22247;NORMAL;REALIZADA;1400.0;FACILITIES;113 - DEPOSITO PARA 27/08;;;
19;21/08/2024;APROVADA;1857;6690;6849.0;5000746;10/09/2024;22293;NORMAL;PENDENTE;41.65;FACILITIES;;;;
1;22/08/2024;APROVADA;1857;6701;34338.0;702960;23/08/2024;22237;NORMAL;REALIZADA;18258.55;FACILITIES;NF 34338 - PAGAMENTO JA REALIZADO.;;;
605;22/08/2024;APROVADA;1857;6705;;623;23/08/2024;22222;NORMAL;REALIZADA;800.0;FACILITIES;NF 52 - DEPOSITO PARA 30/08;;;
18;22/08/2024;APROVADA;1857;6706;;525457;23/08/2024;22218;NORMAL;REALIZADA;180.0;FACILITIES;NF 1123 - DEPOSITO PARA 04/09;;;
1;22/08/2024;APROVADA;1857;6710;4874.0;5006273;23/08/2024;22220;NORMAL;REALIZADA;334.0;FACILITIES;NF 4874 - BOLETO PARA 29/08;;;
1;22/08/2024;APROVADA;1857;6716;20102.0;574710;23/08/2024;22219;NORMAL;REALIZADA;4522.0;FACILITIES;NF 20102 - DEPOSITO PARA 06/09;;;
1;23/08/2024;APROVADA;1857;6742;336516.0;5014106;26/08/2024;22248;NORMAL;REALIZADA;728.9;FACILITIES;NF 336516 - PAGAMENTO JA REALIZADO;;;
1;23/08/2024;APROVADA;1857;6743;876782.0;5014107;26/08/2024;22249;NORMAL;REALIZADA;472.71;FACILITIES;NF 876782 - PAGAMENTO JA REALIZADO;;;
821;26/08/2024;APROVADA;1857;6747;914.0;729738;27/08/2024;22268;NORMAL;REALIZADA;7750.0;403070000;NF 914 - DEPOSITO DA SEGUNDA PARCELA PARA 30/08;;;
23;26/08/2024;APROVADA;1857;6748;;525457;27/08/2024;22267;NORMAL;REALIZADA;550.0;FACILITIES;NF 37 - DEPOSITO PARA 29/08;;;
5;26/08/2024;APROVADA;1857;6749;;4126;28/08/2024;22280;NORMAL;REALIZADA;100.0;FACILITIES;NF 4122 - BOLETO PARA 01/09;;;
1;26/08/2024;APROVADA;1857;6759;14843386.0;5006202;02/09/2024;22354;NORMAL;PENDENTE;154.95;FACILITIES;SEGUIR COMPRA CONFORME LINK DO EMAIL;;;
841;26/08/2024;APROVADA;1857;6762;;534711;28/08/2024;22281;NORMAL;REALIZADA;6100.0;FACILITIES;NF 214 - PAGAMENTO PARA 06/09;;;
24;27/08/2024;APROVADA;1856;6776;;525457;30/08/2024;22329;NORMAL;REALIZADA;460.0;FACILITIES;NF 2024/7 - PAGAMENTO 02/09;;;
25;27/08/2024;APROVADA;1856;6778;;525457;30/08/2024;22330;NORMAL;REALIZADA;460.0;FACILITIES;NF 2024/8  - PAGAMENTO 02/09;;;
1;27/08/2024;APROVADA;1856;6786;1860643.0;5001547;04/09/2024;22377;MEDIA;PENDENTE;7407.84;FACILITIES;;;;
821;27/08/2024;APROVADA;1856;6798;;705;28/08/2024;22286;NORMAL;REALIZADA;37.51;403070000;NF 4799-E - PAGAMENTO PARA  30/08;;;
821;28/08/2024;APROVADA;1856;6799;;729761;10/09/2024;22554;NORMAL;REALIZADA;53200.0;403070000;NF 101 - VENCIMENTO 05/09;;;
841;28/08/2024;APROVADA;1857;6801;;534711;29/08/2024;22307;NORMAL;REALIZADA;1700.0;FACILITIES;NF 31 - BOLETO PARA 09/09;;;
14;28/08/2024;APROVADA;1857;6802;;534711;29/08/2024;22308;NORMAL;REALIZADA;930.0;FACILITIES;NF 30 - BOLETO PARA 09/09;;;
13;28/08/2024;APROVADA;1857;6803;;525457;30/08/2024;22335;NORMAL;REALIZADA;1140.0;FACILITIES;NF 360 - DEPOSITO PARA 04/09;;;
13;28/08/2024;APROVADA;1857;6805;2198.0;5007517;30/08/2024;22347;NORMAL;REALIZADA;807.0;FACILITIES;NF 2198 - PAGAMENTO PARA 06/09;;;
821;28/08/2024;APROVADA;1857;6812;;5014116;30/08/2024;22340;NORMAL;REALIZADA;56730.23;403070000;NF 100 - BOLETO PARA 30/08;;;
1;28/08/2024;APROVADA;1856;6815;9749.0;5013878;03/09/2024;22403;NORMAL;PENDENTE;422.6;FACILITIES;LINK ENVIADO POR EMAIL;;;
19;28/08/2024;APROVADA;1857;6816;;534711;30/08/2024;22332;NORMAL;REALIZADA;6300.0;FACILITIES;NF 33 - DEPOSITO PARA 11/09;;;
10;28/08/2024;APROVADA;1857;6818;;525457;30/08/2024;22322;NORMAL;REALIZADA;600.0;FACILITIES;NF 20 - DEPOSITO PARA 02/09;;;
841;29/08/2024;APROVADA;1857;6828;1390.0;5004238;02/09/2024;22366;NORMAL;REALIZADA;10587.0;FACILITIES;NF 1390 - PAGAMENTO PARA 05/09;;;
1;29/08/2024;APROVADA;1857;6832;1860643.0;5011002;04/09/2024;22377;NORMAL;PENDENTE;156.5;FACILITIES;SEGUIR CONFORME O EMAIL;;;
1;29/08/2024;APROVADA;1857;6834;;729776;;;ALTA;PENDENTE;1534.83;FACILITIES;SEGUIR CONFORME O EMAIL;;;
25;29/08/2024;APROVADA;1857;6840;;525457;30/08/2024;22331;NORMAL;REALIZADA;600.0;FACILITIES;NF 17 - DEPOSITO PARA 13/09;;;
8;29/08/2024;APROVADA;1857;6841;1112.0;5009440;23/09/2024;22399;NORMAL;PENDENTE;1113.68;FACILITIES;SEGUIR CONFORME O EMAIL;;;
8;29/08/2024;APROVADA;1857;6844;;534711;02/09/2024;22364;NORMAL;REALIZADA;3132.0;FACILITIES;NF 158 - BOLETO PARA 12/09;;;
8;29/08/2024;APROVADA;1857;6845;945.0;5014128;02/09/2024;22365;NORMAL;REALIZADA;2128.23;FACILITIES;NF 945 - BOLETO PARA 12/09;;;
5;29/08/2024;APROVADA;1856;6847;;525457;30/08/2024;22327;NORMAL;REALIZADA;2490.0;FACILITIES;NF 1425 -  VENCIMENTO 05/09;;;
25;29/08/2024;APROVADA;1857;6848;;525457;30/08/2024;22348;NORMAL;REALIZADA;200.0;FACILITIES;NF 128 - PAGAMENTO VIA PIX PARA 05/09;;;
25;29/08/2024;APROVADA;1856;6855;;623;30/08/2024;22318;NORMAL;REALIZADA;4239.56;FACILITIES;NF 2024/29 - PAGAMENTO PARA 12/09;;;
30;30/08/2024;APROVADA;1856;6857;;4126;03/09/2024;22390;NORMAL;REALIZADA;4000.0;FACILITIES;NF 39 - PAGAMENTO PARA  13/08/2024;;;
30;30/08/2024;APROVADA;1857;6860;;181844;30/08/2024;22326;NORMAL;REALIZADA;250.0;FACILITIES;NF 11 - DEPOSITO PARA 05/09;;;
9;30/08/2024;APROVADA;1857;6861;;623;30/08/2024;22344;NORMAL;REALIZADA;2150.0;FACILITIES;NF 41 - DEPOSITO PARA 04/09;;;
24;30/08/2024;APROVADA;1857;6866;;623;02/09/2024;22367;NORMAL;REALIZADA;5800.0;FACILITIES;NF 31 - DEPOSITO PARA 12/09;;;
24;30/08/2024;APROVADA;1857;6867;;4126;02/09/2024;22368;NORMAL;REALIZADA;2000.0;FACILITIES;NF 32 - DEPOSITO PARA 12/09;;;
24;30/08/2024;APROVADA;1857;6868;;623;02/09/2024;22369;NORMAL;REALIZADA;1000.0;FACILITIES;NF 33 - DEPOSITO PARA 12/09;;;
24;30/08/2024;APROVADA;1857;6869;;4126;02/09/2024;22370;NORMAL;REALIZADA;1500.0;FACILITIES;NF 34 - DEPOSITO PARA 12/09;;;
24;30/08/2024;APROVADA;1857;6870;;534711;02/09/2024;22371;NORMAL;REALIZADA;3800.0;FACILITIES;NF 36 - DEPOSITO PARA 12/09;;;
25;30/08/2024;APROVADA;1857;6871;;534711;02/09/2024;22372;NORMAL;REALIZADA;300.0;FACILITIES;NF 37 - DEPOSITO PARA 12/09;;;
25;30/08/2024;APROVADA;1857;6873;;534711;02/09/2024;22373;NORMAL;REALIZADA;440.0;FACILITIES;NF 38 - DEPOSITO PARA 12/09;;;
25;30/08/2024;APROVADA;1857;6875;;534711;02/09/2024;22374;NORMAL;REALIZADA;300.0;FACILITIES;NF 39 - DEPOSITO PARA 12/09;;;
19;30/08/2024;APROVADA;1857;6877;;534711;03/09/2024;22386;NORMAL;REALIZADA;1000.0;FACILITIES;NF 12 - DEPOSITO PARA 12/09;;;
25;30/08/2024;APROVADA;1857;6883;2247.0;5014133;03/09/2024;22395;NORMAL;REALIZADA;758.8;FACILITIES;NF 2247 - DEPOSITO PARA 04/09;;;
13;30/08/2024;APROVADA;1857;6884;8756.0;5014134;17/09/2024;22695;NORMAL;REALIZADA;209.89;FACILITIES;SEGUIR CONFORME O LINK;;;
14;30/08/2024;APROVADA;1857;6885;1391.0;5004238;03/09/2024;22391;NORMAL;REALIZADA;1394.5;FACILITIES;NF 1391 - PAGAMENTO PARA 13/09;;;
11;02/09/2024;APROVADA;1857;6890;;525457;03/09/2024;22387;NORMAL;REALIZADA;340.0;FACILITIES;NF 199 - PAGAMENTO PARA 09/09;;;
25;02/09/2024;APROVADA;1856;6906;23676.0;5014135;12/09/2024;22611;NORMAL;PENDENTE;215.0;FACILITIES;LINK DO MATERIAL ENVIADO POR EMAIL;;;
19;02/09/2024;APROVADA;1857;6907;;525457;04/09/2024;22404;NORMAL;REALIZADA;960.0;FACILITIES;NF 33 - PAGAMENTO PARA 10/09;;;
25;02/09/2024;APROVADA;1857;6908;;623;03/09/2024;22389;NORMAL;REALIZADA;875.0;FACILITIES;NF 16 - PAGAMENTO VIA PIX PARA 01/10;;;
29;02/09/2024;APROVADA;1857;6911;;525457;03/09/2024;22392;NORMAL;REALIZADA;250.0;FACILITIES;NF 783 - BOLETO PARA 10/09;;;
1;02/09/2024;APROVADA;1857;6912;;525457;03/09/2024;22393;NORMAL;REALIZADA;250.0;FACILITIES;NF 784 - BOLETO PARA 10/09;;;
9;02/09/2024;APROVADA;1857;6913;;525457;04/09/2024;22407;NORMAL;REALIZADA;300.0;FACILITIES;NF 35 - DEPOSITO PARA 10/09;;;
8;02/09/2024;APROVADA;1857;6914;;525457;04/09/2024;22408;NORMAL;REALIZADA;300.0;FACILITIES;NF 36 - DEPOSITO PARA 10/09;;;
23;03/09/2024;APROVADA;1856;6921;;4126;06/09/2024;22471;NORMAL;REALIZADA;300.0;FACILITIES;NF 181 - PAGAMENTO PARA 10/09;;;
1;04/09/2024;APROVADA;1857;6942;6320.0;5014147;05/09/2024;22443;NORMAL;REALIZADA;593.88;FACILITIES;NF 6320 - BOLETO PARA 16/09;;;
10;04/09/2024;APROVADA;1856;6946;12683.0;5004663;04/10/2024;22614;NORMAL;PENDENTE;1231.0;FACILITIES;LINK DO MATERIAL ENVIADO POR EMAIL -  RECOMENDACAO DA HELEN - TEC. SEGURANCA;;;
9;04/09/2024;APROVADA;1857;6947;;2105;06/09/2024;22470;NORMAL;REALIZADA;334.3;FACILITIES;NF 109407 - BOLETO PARA 10/09;;;
18;04/09/2024;APROVADA;1857;6953;;623;11/09/2024;22566;NORMAL;REALIZADA;510.0;FACILITIES;NF 1128 - DEPOSITO PARA 23/09;;;
11;04/09/2024;APROVADA;1856;6955;1866273.0;5000404;13/09/2024;22460;NORMAL;PENDENTE;206.35;FACILITIES;;;;
1;04/09/2024;APROVADA;1856;6957;;705;;;NORMAL;REALIZADA;90.0;FACILITIES;;;;
25;04/09/2024;APROVADA;1857;6960;;2105;05/09/2024;22453;NORMAL;REALIZADA;6386.99;FACILITIES;NF 2621 - BOLETO PARA 15/09;;;
402;04/09/2024;APROVADA;1857;6971;;621;05/09/2024;22447;NORMAL;REALIZADA;387.64;FACILITIES;NF 31742 - BOLETO PARA 16/09;;;
605;04/09/2024;APROVADA;1857;6972;;621;05/09/2024;22448;NORMAL;REALIZADA;408.01;FACILITIES;NF 31746 - BOLETO PARA 16/09;;;
1;04/09/2024;APROVADA;1857;6973;;621;05/09/2024;22449;NORMAL;REALIZADA;3787.72;FACILITIES;NF 31748 - BOLETO PARA 16/09;;;
841;04/09/2024;APROVADA;1857;6974;;621;05/09/2024;22450;NORMAL;REALIZADA;194.19;FACILITIES;NF 31745 - BOLETO PARA 16/09;;;
10;04/09/2024;APROVADA;1856;6979;;5012550;;;NORMAL;PENDENTE;400.68;FACILITIES;;;;
30;05/09/2024;APROVADA;1857;7007;8891.0;5012722;11/09/2024;22564;NORMAL;REALIZADA;200.0;FACILITIES;NF 8891 - DEPOSITO PARA 25/09;;;
821;05/09/2024;APROVADA;1856;7009;12972.0;5005383;09/09/2024;22506;;;846.0;403070000;NF 12972 - PAGAMENTO PARA  10/09;;;
821;05/09/2024;APROVADA;1857;7017;;5785;06/09/2024;22498;NORMAL;REALIZADA;1360.0;403070000;NF 12473 - BOLETO PARA 16/09;;;
1;05/09/2024;APROVADA;1856;7018;15728.0;5014157;20/09/2024;22492;NORMAL;PENDENTE;196.0;FACILITIES;SEGUIR O PADRAO DA FABRICA;;;
821;05/09/2024;APROVADA;1857;7019;;89677;06/09/2024;22499;NORMAL;REALIZADA;6000.0;403070000;NF 31 - PAGAMENTO PARA 12/09;;;
821;05/09/2024;APROVADA;1857;7020;41624.0;5005061;11/09/2024;22577;NORMAL;REALIZADA;15854.02;403070000;NF 41624 - BOLETO PARA 17/09;;;
18;06/09/2024;APROVADA;1856;7025;;525457;11/09/2024;22570;NORMAL;REALIZADA;390.0;FACILITIES;NF 271 - PAGAMENTO PARA 12/09;;;
10;06/09/2024;APROVADA;1857;7026;2301.0;574710;11/09/2024;22569;NORMAL;REALIZADA;700.0;FACILITIES;NF 2301 - BOLETO PARA 26/09;;;
821;06/09/2024;APROVADA;1857;7028;12884.0;5014166;09/09/2024;22524;NORMAL;REALIZADA;3864.9;403070000;NF 12884 - PAGAMENTO PARA 10/09;;;
821;06/09/2024;APROVADA;1857;7029;;5013492;09/09/2024;22525;NORMAL;REALIZADA;37834.0;403070000;NF 52234 - PAGAMENTO PARA 10/09;;;
821;06/09/2024;APROVADA;1857;7034;;5013492;09/09/2024;22526;NORMAL;REALIZADA;2693.45;403070000;NF 53168 - PAGAMENTO PARA 10/09;;;
1;06/09/2024;APROVADA;1857;7036;9875.0;5012722;11/09/2024;22571;NORMAL;REALIZADA;200.0;FACILITIES;NF 9024 - DEPOSITO PARA 26/09;;;
10;06/09/2024;APROVADA;1857;7041;;623;11/09/2024;22582;NORMAL;REALIZADA;589.0;FACILITIES;NF 151 - BOLETO PARA 16/09;;;
11;09/09/2024;APROVADA;1856;7047;;5008991;;;NORMAL;PENDENTE;427.6;FACILITIES;VERIFICAR COM A LARISSA O FORNECEDOR;;;
1;09/09/2024;APROVADA;1857;7049;879824.0;5014195;09/09/2024;22502;NORMAL;REALIZADA;2104.36;FACILITIES;NF 879824 - PAGAMENTO JA REALIZADO;;;
402;09/09/2024;APROVADA;1857;7055;;623;11/09/2024;22584;NORMAL;REALIZADA;869.0;FACILITIES;NF 19984 - BOLETO PARA 21/09;;;
1;09/09/2024;APROVADA;1857;7056;;623;11/09/2024;22583;NORMAL;REALIZADA;960.0;FACILITIES;NF 19985 - BOLETO PARA 21/09;;;
1;09/09/2024;APROVADA;1856;7062;45602.0;5014206;18/09/2024;22746;ALTA;PENDENTE;4653.26;FACILITIES;LINK DOS MATERIAIS ENVIADO POR EMAIL;;;
1;09/09/2024;APROVADA;1856;7071;1308.0;5014201;18/09/2024;22740;NORMAL;PENDENTE;640.01;FACILITIES;LINK DOS MATERIAIS ENVIADO POR EMAIL;;;
1;10/09/2024;APROVADA;1856;7079;;731836;20/09/2024;22809;ALTA;PENDENTE;2083.0;FACILITIES;LINK DO MATERIAL ENVIADO POR EMAIL;;;
841;10/09/2024;APROVADA;1856;7080;76784.0;5013027;16/09/2024;22675;ALTA;PENDENTE;700.0;FACILITIES;;;;
821;10/09/2024;APROVADA;1856;7100;;525457;16/09/2024;22671;NORMAL;REALIZADA;1530.0;FACILITIES;NF 118 - PAGAMENTO PARA  17/09;;;
8;10/09/2024;APROVADA;1856;7105;2411054.0;5005462;25/09/2024;22890;NORMAL;PENDENTE;365.5;FACILITIES;LINK DO MATERIAL ENVIADO POR EMAIL;;;
841;11/09/2024;APROVADA;1857;7107;;4126;20/09/2024;22660;NORMAL;REALIZADA;1050.0;FACILITIES;NF 246 - BOLETO PARA 30/09;;;
28;11/09/2024;APROVADA;1857;7108;;623;13/09/2024;22634;NORMAL;REALIZADA;690.0;FACILITIES;NF 19995 - BOLETO PARA 24/09;;;
29;11/09/2024;APROVADA;1857;7109;;623;13/09/2024;22635;NORMAL;REALIZADA;680.0;FACILITIES;NF 19996 - BOLETO PARA 24/09;;;
1;11/09/2024;APROVADA;1857;7112;;89677;20/09/2024;22665;NORMAL;REALIZADA;703.5;FACILITIES;NF 904 - BOLETO PARA 20/09;;;
1;11/09/2024;APROVADA;1857;7121;;5785;16/09/2024;22667;NORMAL;REALIZADA;2300.0;FACILITIES;NF 33632 - BOLETO PARA 15/09;;;
402;11/09/2024;APROVADA;1857;7126;;5785;16/09/2024;22668;NORMAL;REALIZADA;1650.48;FACILITIES;NF 33628 - BOLETO PARA 15/09;;;
841;11/09/2024;APROVADA;1857;7129;;2105;;;NORMAL;REALIZADA;165.0;FACILITIES;NF 726 - BOLETO PARA 15/09;;;
1;11/09/2024;APROVADA;1857;7130;;2105;13/09/2024;22631;NORMAL;REALIZADA;220.0;FACILITIES;NF 727 - BOLETO PARA 15/09;;;
1;11/09/2024;APROVADA;1857;7132;;2105;12/09/2024;22623;NORMAL;REALIZADA;4700.0;FACILITIES;NF 728 - BOLETO PARA 15/09;;;
402;11/09/2024;APROVADA;1857;7134;;2105;13/09/2024;22632;NORMAL;REALIZADA;176.0;FACILITIES;NF 729 - BOLETO PARA 15/09;;;
1;11/09/2024;APROVADA;1857;7135;;2105;13/09/2024;22633;NORMAL;REALIZADA;5324.37;FACILITIES;NF 730 - BOLETO PARA 15/09;;;
821;12/09/2024;APROVADA;1856;7148;;181844;17/09/2024;22709;NORMAL;REALIZADA;50000.0;403070000;NF 140/A1 - PAGAMENTO PARA 30/09;;;
25;12/09/2024;APROVADA;1857;7159;;181844;13/09/2024;22648;NORMAL;REALIZADA;1615.82;FACILITIES;NF 168 - BOLETO PARA 01/10;;;
1;12/09/2024;APROVADA;1857;7161;;2105;13/09/2024;22636;NORMAL;REALIZADA;3133.0;FACILITIES;NF 731 - BOLETO PARA 20/09;;;
1;12/09/2024;APROVADA;1857;7164;44243.0;5014213;18/09/2024;22749;NORMAL;REALIZADA;15486.61;FACILITIES;NF 44243 - DEPOSITO PARA 20/09;;;
13;13/09/2024;APROVADA;1857;7185;;525457;17/09/2024;22715;NORMAL;REALIZADA;2132.0;FACILITIES;NF 1003032 - BOLETO PARA 27/09;;;
18;13/09/2024;APROVADA;1857;7186;;534711;17/09/2024;22713;NORMAL;REALIZADA;160.0;FACILITIES;NF 1130 - DEPOSITO PARA 28/09;;;
1;13/09/2024;APROVADA;1856;7187;680616.0;5006506;20/09/2024;22805;ALTA;PENDENTE;1420.66;FACILITIES;LINK DOS MATRIAIS ENVIADOS POR EMAIL;;;
1;13/09/2024;APROVADA;1857;7190;584.0;5006502;17/09/2024;22714;NORMAL;REALIZADA;1334.82;FACILITIES;NF 584 - BOLETO PARA 26/09;;;
1;13/09/2024;APROVADA;1856;7191;;705;03/10/2024;23110;NORMAL;REALIZADA;280.0;FACILITIES;;;;
18;13/09/2024;APROVADA;1857;7194;;525457;17/09/2024;22712;NORMAL;REALIZADA;450.0;FACILITIES;NF 1129 - DEPOSITO PARA 26/09;;;
25;13/09/2024;APROVADA;1856;7199;2018157.0;5005462;25/09/2024;22848;ALTA;PENDENTE;365.5;FACILITIES;.LINK DO MATERIAL ENVIADO POR EMAIL;;;
13;13/09/2024;APROVADA;1856;7201;106141.0;5002060;07/10/2024;23211;NORMAL;PENDENTE;304.22;FACILITIES;LINK DO MATERIAL ENVIADO POR EMAIL;;;
24;16/09/2024;APROVADA;1857;7217;;4126;18/09/2024;22723;NORMAL;REALIZADA;500.0;FACILITIES;NF 518 - DEPOSITO PARA 01/10;;;
25;16/09/2024;APROVADA;1857;7219;;4126;18/09/2024;22724;NORMAL;REALIZADA;650.0;FACILITIES;NF 517 - DEPOSITO PARA 01/10;;;
1;16/09/2024;APROVADA;1857;7220;;525457;18/09/2024;22725;NORMAL;REALIZADA;970.0;FACILITIES;NF 45 - PAGAMENTO PARA 23/09;;;
841;16/09/2024;APROVADA;1857;7221;;525457;18/09/2024;22727;NORMAL;REALIZADA;1789.0;FACILITIES;NF 92 - BOLETO PARA 26/09;;;
1;16/09/2024;APROVADA;1856;7223;;732083;;;NORMAL;REALIZADA;1849.0;FACILITIES;COMPRA JA REALZIADA - PAGO COM  CARTAO CORPORATIVO;;;
1;16/09/2024;APROVADA;1857;7224;5649.0;732085;03/10/2024;22783;ALTA;PENDENTE;14452.35;FACILITIES;SEGUIR CONFORME O EMAIL.;;;
1;16/09/2024;APROVADA;1857;7225;5938.0;5014223;25/09/2024;22892;NORMAL;PENDENTE;826.4;FACILITIES;SEGUIR COMPRA CONFORME DESCRITO NO EMAIL;;;
1;16/09/2024;APROVADA;1856;7226;;623;18/09/2024;22728;NORMAL;REALIZADA;2800.0;FACILITIES;NF 57 - PAGAMENTO PARA 30/09;;;
841;16/09/2024;APROVADA;1857;7229;;5007344;19/09/2024;22785;NORMAL;REALIZADA;9650.0;FACILITIES;NF 257 - BOLETO EM 2X PARA 24/09 E 12/10;;;
1;16/09/2024;APROVADA;1857;7230;;534711;18/09/2024;22734;NORMAL;REALIZADA;35200.0;FACILITIES;NF 391 - DEPOSITO PARA 30/09;;;
18;16/09/2024;APROVADA;1857;7234;;525457;18/09/2024;22743;NORMAL;REALIZADA;750.0;FACILITIES;NF 386 - BOLETO PARA 26/09;;;
1;16/09/2024;APROVADA;1857;7240;1863806.0;5014227;18/09/2024;22736;NORMAL;REALIZADA;90.54;FACILITIES;NF 1863806 - VENCIMENTO EM DDA PARA 16/10;;;
1;16/09/2024;ATENDIDA;1857;7248;5649.0;729776;03/10/2024;22783;ALTA;PENDENTE;1534.83;FACILITIES;SEGUIR CONFORME O EMAIL;;;
5;17/09/2024;APROVADA;1856;7260;411122.0;5010538;30/09/2024;22992;ALTA;PENDENTE;420.71;FACILITIES;;;;
1;17/09/2024;APROVADA;1856;7293;1868221.0;5014227;23/09/2024;22788;ALTA;PENDENTE;1358.1;FACILITIES;ORCAMENTO ENVIADO;;;
1;18/09/2024;NAO LIBERADA;1856;7302;;5014252;;;MEDIA;PENDENTE;33.24;FACILITIES;LINK DO MATERIAL ENVIADO POR EMAIL;;;
